student_token,major,rank,resource_type,resource_id,resource_title,resource_url,als_score
stu_00b9e0b6b2593639,Khoa học máy tính,8,ueh_repository,REPO_UEH_63620,"Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp niêm yết trên thị trường chứng khoán Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63620,0.7382
stu_00b9e0b6b2593639,Khoa học máy tính,9,tiki_book,TIKI_685617,Cẩm Nang Quản Trị Điều Hành - Quản Trị Tích Hợp,https://tiki.vn/sach-cam-nang-quan-tri-dieu-hanh-quan-tri-tich-hop-p685617.html?spid=20441105,0.736
stu_00b9e0b6b2593639,Khoa học máy tính,10,ueh_repository,REPO_UEH_62533,Rủi ro an ninh mạng trong hoạt động ngân hàng số: trường hợp Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62533,0.7241
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,1,tiki_book,TIKI_277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,0.8549
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,2,ueh_repository,REPO_UEH_62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,0.8514
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,3,ueh_repository,REPO_UEH_61148,Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau,https://digital.lib.ueh.edu.vn/handle/UEH/61148,0.7369
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,4,ueh_repository,REPO_UEH_63276,Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) ở các doanh nghiệp tại TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63276,0.7261
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,5,tiki_book,TIKI_276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,0.7148
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,6,ueh_repository,REPO_UEH_63148,Các nhân tố ảnh hưởng đến chất lượng thông tin kế toán tại các doanh nghiệp dịch vụ ứng dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) trên địa bàn khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/63148,0.7021
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,7,ueh_repository,REPO_UEH_62975,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,0.6839
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,8,tiki_book,TIKI_279286687,- Đơn Vị Hành Chính Việt Nam - Sau Sắp Xếp Và Vận Hành Chính Quyền Địa Phương Hai Cấp,https://tiki.vn/sach-don-vi-hanh-chinh-viet-nam-sau-sap-xep-va-van-hanh-chinh-quyen-dia-phuong-hai-cap-p279286687.html?spid=279286688,0.6658
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,9,tiki_book,TIKI_275873742,"Tây Ban Nha Ấn Tượng Kiến Trúc Xưa Và Nay (In màu) - Đặng Thái Hoàng, Bùi Phương Nga",https://tiki.vn/tay-ban-nha-an-tuong-kien-truc-xua-va-nay-in-mau-dang-thai-hoang-bui-phuong-nga-p275873742.html?spid=275873743,0.6263
stu_00f0b86637288e57,Hệ thống hoạch định nguồn lực doanh nghiệp,10,tiki_book,TIKI_53259393,- Mẹ Bỉm Sữa Kinh Doanh Online DL,https://tiki.vn/sach-me-bim-sua-kinh-doanh-online-dl-p53259393.html?spid=53259395,0.623
stu_012da647bfb8d133,An toàn thông tin,1,tiki_book,TIKI_402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,0.7883
stu_012da647bfb8d133,An toàn thông tin,2,ueh_repository,REPO_UEH_63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,0.7731
stu_012da647bfb8d133,An toàn thông tin,3,tiki_book,TIKI_75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,0.7648
stu_012da647bfb8d133,An toàn thông tin,4,tiki_book,TIKI_278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,0.7607
stu_012da647bfb8d133,An toàn thông tin,5,tiki_book,TIKI_63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,0.7498
stu_012da647bfb8d133,An toàn thông tin,6,ueh_repository,REPO_UEH_63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,https://digital.lib.ueh.edu.vn/handle/UEH/63686,0.7487
stu_012da647bfb8d133,An toàn thông tin,7,ueh_repository,REPO_UEH_63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,https://digital.lib.ueh.edu.vn/handle/UEH/63105,0.7295
stu_012da647bfb8d133,An toàn thông tin,8,ueh_repository,REPO_UEH_62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,0.7169
stu_012da647bfb8d133,An toàn thông tin,9,tiki_book,TIKI_403233,Hệ Thống Thông Tin Kế Toán (Tập 3),https://tiki.vn/sach-he-thong-thong-tin-ke-toan-tap-3-p403233.html?spid=89424675,0.7115
stu_012da647bfb8d133,An toàn thông tin,10,tiki_book,TIKI_271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,0.6845
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,1,tiki_book,TIKI_277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,0.973
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,2,ueh_repository,REPO_UEH_62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,0.955
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,3,tiki_book,TIKI_276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,0.8957
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,4,ueh_repository,REPO_UEH_61148,Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau,https://digital.lib.ueh.edu.vn/handle/UEH/61148,0.8883
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,5,ueh_repository,REPO_UEH_63276,Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) ở các doanh nghiệp tại TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63276,0.8754
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,6,ueh_repository,REPO_UEH_63148,Các nhân tố ảnh hưởng đến chất lượng thông tin kế toán tại các doanh nghiệp dịch vụ ứng dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) trên địa bàn khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/63148,0.8465
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,7,ueh_repository,REPO_UEH_62975,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,0.8244
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,8,tiki_book,TIKI_279286687,- Đơn Vị Hành Chính Việt Nam - Sau Sắp Xếp Và Vận Hành Chính Quyền Địa Phương Hai Cấp,https://tiki.vn/sach-don-vi-hanh-chinh-viet-nam-sau-sap-xep-va-van-hanh-chinh-quyen-dia-phuong-hai-cap-p279286687.html?spid=279286688,0.8026
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,9,tiki_book,TIKI_275873742,"Tây Ban Nha Ấn Tượng Kiến Trúc Xưa Và Nay (In màu) - Đặng Thái Hoàng, Bùi Phương Nga",https://tiki.vn/tay-ban-nha-an-tuong-kien-truc-xua-va-nay-in-mau-dang-thai-hoang-bui-phuong-nga-p275873742.html?spid=275873743,0.755
stu_0155d6746bdbe341,Hệ thống hoạch định nguồn lực doanh nghiệp,10,tiki_book,TIKI_53259393,- Mẹ Bỉm Sữa Kinh Doanh Online DL,https://tiki.vn/sach-me-bim-sua-kinh-doanh-online-dl-p53259393.html?spid=53259395,0.751
stu_0162381fab53ca26,Khoa học dữ liệu,1,ueh_repository,REPO_UEH_62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,0.8732
stu_0162381fab53ca26,Khoa học dữ liệu,2,ueh_repository,REPO_UEH_63165,Phân tích hành vi khách hàng trong lĩnh vực bán lẻ với mô hình RFM tiếp cận bằng kỹ thuật học máy không giám sát,https://digital.lib.ueh.edu.vn/handle/UEH/63165,0.7075
stu_0162381fab53ca26,Khoa học dữ liệu,3,tiki_book,TIKI_271520993,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994,0.6828
stu_0162381fab53ca26,Khoa học dữ liệu,4,tiki_book,TIKI_23088719,Deep Learning - Cuộc Cách Mạng Học Sâu,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720,0.6809
stu_0162381fab53ca26,Khoa học dữ liệu,5,tiki_book,TIKI_76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,0.6786
stu_0162381fab53ca26,Khoa học dữ liệu,6,tiki_book,TIKI_29810872,Dữ Liệu Lớn - Big Data ( Tặng Bookmark Sáng Tạo ),https://tiki.vn/du-lieu-lon-big-data-tang-bookmark-sang-tao-p29810872.html?spid=274059541,0.6754
stu_0162381fab53ca26,Khoa học dữ liệu,7,tiki_book,TIKI_278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,0.6618
stu_0162381fab53ca26,Khoa học dữ liệu,8,tiki_book,TIKI_273587041,Luật Kinh doanh bất động sản (Hiện hành),https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042,0.649
stu_0162381fab53ca26,Khoa học dữ liệu,9,ueh_repository,REPO_UEH_62706,Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầu tư Bất động sản Hưng Lộc Phát,https://digital.lib.ueh.edu.vn/handle/UEH/62706,0.6418
stu_0162381fab53ca26,Khoa học dữ liệu,10,tiki_book,TIKI_275863881,6 Bí Quyết Quản Lý Dự Án Hiệu Quả,https://tiki.vn/sach-6-bi-quyet-quan-ly-du-an-hieu-qua-p275863881.html?spid=275863882,0.6261
stu_01ad5644971613f3,An toàn thông tin,1,tiki_book,TIKI_402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,0.7243
stu_01ad5644971613f3,An toàn thông tin,2,ueh_repository,REPO_UEH_63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,0.7102
stu_01ad5644971613f3,An toàn thông tin,3,ueh_repository,REPO_UEH_63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,https://digital.lib.ueh.edu.vn/handle/UEH/63686,0.7087
stu_01ad5644971613f3,An toàn thông tin,4,tiki_book,TIKI_75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,0.7026
stu_01ad5644971613f3,An toàn thông tin,5,tiki_book,TIKI_278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,0.699
stu_01ad5644971613f3,An toàn thông tin,6,ueh_repository,REPO_UEH_62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,0.6586
stu_01ad5644971613f3,An toàn thông tin,7,tiki_book,TIKI_403233,Hệ Thống Thông Tin Kế Toán (Tập 3),https://tiki.vn/sach-he-thong-thong-tin-ke-toan-tap-3-p403233.html?spid=89424675,0.6538
stu_01ad5644971613f3,An toàn thông tin,8,tiki_book,TIKI_63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,0.6441
stu_01ad5644971613f3,An toàn thông tin,9,ueh_repository,REPO_UEH_63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,https://digital.lib.ueh.edu.vn/handle/UEH/63105,0.6411
stu_01ad5644971613f3,An toàn thông tin,10,tiki_book,TIKI_271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,0.629
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,1,tiki_book,TIKI_76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,0.9164
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,2,tiki_book,TIKI_402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,0.878
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,3,ueh_repository,REPO_UEH_63925,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63925,0.8742
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,4,ueh_repository,REPO_UEH_63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,0.8722
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,5,tiki_book,TIKI_75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,0.8526
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,6,tiki_book,TIKI_278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,0.8472
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,7,ueh_repository,REPO_UEH_62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,0.8116
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,8,tiki_book,TIKI_63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,0.7976
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,9,tiki_book,TIKI_403233,Hệ Thống Thông Tin Kế Toán (Tập 3),https://tiki.vn/sach-he-thong-thong-tin-ke-toan-tap-3-p403233.html?spid=89424675,0.7926
stu_01ff2a11ef096965,Hệ thống thông tin kinh doanh,10,ueh_repository,REPO_UEH_63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,https://digital.lib.ueh.edu.vn/handle/UEH/63105,0.7852
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,1,ueh_repository,REPO_UEH_63977,Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại dịch Covid- 19 tại các tỉnh Đồng bằng sông Cửu Long,https://digital.lib.ueh.edu.vn/handle/UEH/63977,0.8956
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,2,ueh_repository,REPO_UEH_63482,Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63482,0.891
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,3,ueh_repository,REPO_UEH_62783,Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường hợp doanh nghiệp bán lẻ hàng điện tử tại Thành phố Đà Nẵng,https://digital.lib.ueh.edu.vn/handle/UEH/62783,0.8853
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,4,tiki_book,TIKI_273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,0.876
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,5,ueh_repository,REPO_UEH_62150,Giải pháp nâng cao chất lượng đào tạo tại Trường Đại học Giao thông Vận tải Phân hiệu tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62150,0.8254
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,6,ueh_repository,REPO_UEH_63272,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,0.8247
stu_020fdfaa5fa49d33,Logistics và Quản lý chuỗi cung ứng,7,ueh_repository,REPO_UEH_62921,Xây dựng bộ tiêu chí đánh giá hiệu quả ứng dụng kết quả nghiên cứu khoa học và công nghệ cấp cơ sở trong lĩnh vực nông nghiệp trên địa bàn tỉnh An Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62921,0.792
